session_id,vehicle_id,station_id,start_time,end_time,energy_consumed_kWh,cost
34777,429,149,2023-01-01 07:40:00,2023-01-01 08:31:00,24.51,183.83
34778,4,377,2023-11-18 23:27:00,2023-11-19 00:55:00,34.03,255.23
34779,929,341,2023-03-03 12:22:00,2023-03-03 13:46:00,43.67,327.53
34780,392,175,2023-11-29 21:56:00,2023-11-29 22:47:00,32.54,244.05
34781,229,176,2023-02-15 09:31:00,2023-02-15 10:58:00,11.81,88.58
34782,183,469,2023-04-28 00:16:00,2023-04-28 00:54:00,37.43,280.73
34783,600,39,2023-04-14 11:16:00,2023-04-14 11:55:00,28.72,215.4
34784,285,319,2023-11-08 00:56:00,2023-11-08 02:01:00,41.27,309.53
34785,482,410,2023-04-13 02:05:00,2023-04-13 02:40:00,26.8,201.0
34786,717,267,2023-06-18 21:12:00,2023-06-18 22:27:00,27.75,208.12
34787,40,144,2023-09-11 01:06:00,2023-09-11 02:20:00,26.86,201.45
34788,397,111,2023-06-03 01:27:00,2023-06-03 02:36:00,10.7,80.25
34789,435,329,2023-09-06 07:25:00,2023-09-06 08:15:00,15.55,116.62
34790,613,310,2023-03-14 20:09:00,2023-03-14 20:43:00,28.32,212.4
34791,267,17,2023-03-16 04:18:00,2023-03-16 05:23:00,42.68,320.1
34792,482,275,2023-02-13 05:17:00,2023-02-13 06:32:00,49.89,374.18
34793,497,166,2023-10-01 03:19:00,2023-10-01 04:07:00,31.48,236.1
34794,952,292,2023-07-19 18:24:00,2023-07-19 19:14:00,14.43,108.22
34795,78,250,2023-07-27 21:01:00,2023-07-27 21:38:00,49.13,368.48
34796,614,245,2023-11-08 10:14:00,2023-11-08 11:34:00,43.52,326.4
34797,384,141,2023-10-25 09:55:00,2023-10-25 11:11:00,39.29,294.68
34798,261,212,2023-10-03 09:54:00,2023-10-03 11:00:00,25.64,192.3
34799,218,281,2023-11-17 03:46:00,2023-11-17 04:20:00,40.42,303.15
34800,334,23,2023-06-23 21:47:00,2023-06-23 22:55:00,22.56,169.2
34801,998,418,2023-04-05 13:42:00,2023-04-05 14:51:00,18.75,140.62
34802,134,453,2023-08-18 13:24:00,2023-08-18 14:47:00,16.06,120.45
34803,619,37,2023-12-08 13:24:00,2023-12-08 14:12:00,19.73,147.97
34804,726,177,2023-06-09 02:05:00,2023-06-09 03:01:00,45.03,337.73
34805,503,433,2023-06-02 13:05:00,2023-06-02 14:22:00,28.69,215.18
34806,161,194,2023-10-19 19:58:00,2023-10-19 21:02:00,14.48,108.6
34807,466,463,2023-04-12 18:53:00,2023-04-12 19:52:00,20.38,152.85
34808,201,399,2023-11-12 01:40:00,2023-11-12 02:28:00,36.83,276.22
34809,528,48,2023-06-20 12:50:00,2023-06-20 13:59:00,22.35,167.62
34810,91,292,2023-04-30 12:37:00,2023-04-30 13:32:00,14.47,108.53
34811,979,347,2023-11-02 11:02:00,2023-11-02 12:26:00,27.3,204.75
34812,576,310,2023-05-14 19:13:00,2023-05-14 20:10:00,17.17,128.78
34813,718,299,2023-11-07 03:00:00,2023-11-07 03:52:00,21.48,161.1
34814,242,286,2023-08-05 04:11:00,2023-08-05 05:07:00,45.31,339.83
34815,760,176,2023-05-09 20:22:00,2023-05-09 21:20:00,41.52,311.4
34816,981,421,2023-07-14 16:50:00,2023-07-14 17:44:00,38.18,286.35
34817,802,21,2023-07-06 07:54:00,2023-07-06 09:13:00,14.43,108.22
34818,928,123,2023-11-12 22:33:00,2023-11-12 23:38:00,28.31,212.32
34819,238,176,2023-03-15 17:57:00,2023-03-15 18:46:00,12.25,91.88
34820,681,325,2023-03-30 21:10:00,2023-03-30 21:47:00,37.66,282.45
34821,226,228,2023-12-21 23:37:00,2023-12-22 00:09:00,45.45,340.88
34822,781,333,2023-07-03 01:24:00,2023-07-03 02:44:00,34.68,260.1
34823,523,112,2023-01-01 14:28:00,2023-01-01 15:35:00,43.41,325.57
34824,789,447,2023-06-02 07:47:00,2023-06-02 08:29:00,39.49,296.18
34825,376,54,2023-04-06 15:33:00,2023-04-06 16:20:00,37.57,281.77
34826,50,372,2023-09-11 13:12:00,2023-09-11 13:52:00,27.26,204.45
34827,687,420,2023-06-03 19:05:00,2023-06-03 19:51:00,43.2,324.0
34828,780,256,2023-09-05 13:40:00,2023-09-05 14:59:00,12.47,93.53
34829,262,270,2023-10-09 13:38:00,2023-10-09 14:45:00,38.94,292.05
34830,99,313,2023-07-27 18:39:00,2023-07-27 19:46:00,12.1,90.75
34831,767,371,2023-08-10 10:57:00,2023-08-10 11:51:00,37.03,277.73
34832,53,437,2023-03-01 00:43:00,2023-03-01 01:20:00,34.67,260.03
34833,421,97,2023-09-28 23:37:00,2023-09-29 00:28:00,27.42,205.65
34834,634,213,2023-08-03 00:41:00,2023-08-03 01:29:00,15.44,115.8
34835,177,61,2023-11-12 20:52:00,2023-11-12 21:24:00,15.35,115.12
34836,633,141,2023-10-11 13:07:00,2023-10-11 14:28:00,33.13,248.48
34837,662,255,2023-02-21 14:37:00,2023-02-21 15:47:00,33.73,252.97
34838,593,469,2023-03-25 13:56:00,2023-03-25 15:20:00,28.11,210.82
34839,791,65,2023-06-25 10:01:00,2023-06-25 10:55:00,29.99,224.92
34840,59,64,2023-06-01 04:25:00,2023-06-01 05:08:00,24.4,183.0
34841,364,252,2023-09-04 16:10:00,2023-09-04 17:30:00,39.73,297.97
34842,477,72,2023-07-04 21:04:00,2023-07-04 21:46:00,39.41,295.57
34843,434,354,2023-01-26 02:40:00,2023-01-26 03:42:00,22.75,170.62
34844,881,486,2023-10-08 02:20:00,2023-10-08 03:42:00,45.04,337.8
34845,744,112,2023-01-31 16:13:00,2023-01-31 16:45:00,46.86,351.45
34846,644,26,2023-05-20 22:24:00,2023-05-20 23:43:00,14.22,106.65
34847,264,489,2023-10-02 13:11:00,2023-10-02 13:50:00,16.73,125.48
34848,914,429,2023-06-20 18:01:00,2023-06-20 18:50:00,26.49,198.67
34849,803,334,2023-11-06 18:47:00,2023-11-06 20:15:00,22.63,169.72
34850,157,235,2023-03-02 16:54:00,2023-03-02 18:14:00,31.01,232.58
34851,766,200,2023-04-11 09:51:00,2023-04-11 11:12:00,33.11,248.32
34852,759,18,2023-03-16 04:15:00,2023-03-16 05:13:00,24.32,182.4
34853,791,212,2023-03-22 16:25:00,2023-03-22 17:52:00,26.32,197.4
34854,829,274,2023-11-16 11:27:00,2023-11-16 12:32:00,43.02,322.65
34855,477,345,2023-02-14 04:41:00,2023-02-14 05:41:00,40.68,305.1
34856,632,86,2023-11-05 10:21:00,2023-11-05 11:21:00,43.76,328.2
34857,852,124,2023-04-27 01:52:00,2023-04-27 03:21:00,14.28,107.1
34858,868,171,2023-04-01 10:17:00,2023-04-01 11:07:00,33.58,251.85
34859,54,454,2023-08-12 22:43:00,2023-08-12 23:36:00,20.79,155.92
34860,4,293,2023-02-05 21:14:00,2023-02-05 22:10:00,24.24,181.8
34861,794,38,2023-03-10 11:16:00,2023-03-10 12:07:00,27.63,207.22
34862,10,422,2023-09-24 15:14:00,2023-09-24 16:29:00,28.78,215.85
34863,847,388,2023-10-18 12:27:00,2023-10-18 13:01:00,41.6,312.0
34864,583,427,2023-08-27 12:25:00,2023-08-27 13:21:00,36.5,273.75
34865,17,76,2023-12-29 23:39:00,2023-12-30 00:19:00,10.51,78.83
34866,560,61,2023-02-18 05:43:00,2023-02-18 06:49:00,26.43,198.22
34867,177,131,2023-10-01 14:07:00,2023-10-01 15:17:00,11.46,85.95
34868,353,395,2023-03-14 17:16:00,2023-03-14 18:11:00,27.71,207.83
34869,115,313,2023-11-17 17:47:00,2023-11-17 18:34:00,43.69,327.67
34870,136,23,2023-12-06 10:42:00,2023-12-06 12:08:00,36.61,274.57
34871,878,181,2023-12-22 05:27:00,2023-12-22 06:11:00,27.64,207.3
34872,631,261,2023-02-22 11:40:00,2023-02-22 13:00:00,33.09,248.18
34873,847,167,2023-08-09 15:31:00,2023-08-09 16:30:00,20.54,154.05
34874,342,252,2023-09-27 22:41:00,2023-09-27 23:49:00,16.92,126.9
34875,363,220,2023-03-22 10:08:00,2023-03-22 10:56:00,44.26,331.95
34876,844,249,2023-12-24 17:04:00,2023-12-24 17:36:00,17.43,130.72
34877,851,396,2023-08-24 16:23:00,2023-08-24 16:59:00,34.18,256.35
34878,174,410,2023-11-07 14:21:00,2023-11-07 15:43:00,48.5,363.75
34879,228,469,2023-08-03 09:47:00,2023-08-03 10:21:00,10.8,81.0
34880,664,67,2023-10-11 16:39:00,2023-10-11 17:20:00,29.85,223.88
34881,778,18,2023-12-15 22:54:00,2023-12-15 23:30:00,14.34,107.55
34882,230,249,2023-08-26 05:02:00,2023-08-26 05:49:00,29.63,222.22
34883,473,340,2023-04-06 11:50:00,2023-04-06 13:00:00,32.53,243.98
34884,924,271,2023-09-30 01:54:00,2023-09-30 03:14:00,39.27,294.53
34885,962,351,2023-08-13 07:00:00,2023-08-13 08:01:00,32.73,245.47
34886,598,30,2023-01-16 09:17:00,2023-01-16 10:31:00,38.96,292.2
34887,100,187,2023-11-01 00:28:00,2023-11-01 01:04:00,32.27,242.03
34888,327,246,2023-06-12 00:03:00,2023-06-12 00:37:00,16.14,121.05
34889,304,446,2023-05-17 18:15:00,2023-05-17 19:08:00,47.39,355.43
34890,96,256,2023-10-28 02:25:00,2023-10-28 03:12:00,11.02,82.65
34891,930,238,2023-12-25 19:19:00,2023-12-25 20:19:00,21.29,159.67
34892,846,103,2023-02-06 02:09:00,2023-02-06 03:17:00,39.08,293.1
34893,441,181,2023-11-28 14:34:00,2023-11-28 15:43:00,26.49,198.67
34894,489,442,2023-07-23 12:53:00,2023-07-23 13:28:00,33.25,249.38
34895,726,403,2023-07-14 09:13:00,2023-07-14 10:41:00,11.82,88.65
34896,791,445,2023-03-17 20:46:00,2023-03-17 21:24:00,13.56,101.7
34897,436,144,2023-05-02 16:00:00,2023-05-02 16:48:00,36.93,276.98
34898,60,344,2023-01-22 06:31:00,2023-01-22 07:38:00,22.58,169.35
34899,707,377,2023-01-19 11:36:00,2023-01-19 12:45:00,43.79,328.43
34900,935,64,2023-01-26 03:40:00,2023-01-26 04:40:00,16.07,120.53
34901,351,36,2023-10-31 21:48:00,2023-10-31 22:22:00,23.17,173.78
34902,933,46,2023-11-25 04:43:00,2023-11-25 05:55:00,15.79,118.42
34903,35,112,2023-11-04 13:14:00,2023-11-04 14:33:00,11.95,89.62
34904,781,478,2023-12-22 00:39:00,2023-12-22 01:43:00,33.32,249.9
34905,620,467,2023-01-28 16:23:00,2023-01-28 17:10:00,10.58,79.35
34906,948,68,2023-07-18 03:30:00,2023-07-18 04:58:00,38.17,286.28
34907,429,20,2023-12-21 19:36:00,2023-12-21 20:25:00,29.56,221.7
34908,654,60,2023-08-21 12:43:00,2023-08-21 13:54:00,19.02,142.65
34909,835,165,2023-06-15 08:14:00,2023-06-15 09:09:00,26.92,201.9
34910,174,14,2023-05-28 16:09:00,2023-05-28 17:02:00,40.92,306.9
34911,482,415,2023-08-11 23:25:00,2023-08-12 00:21:00,36.48,273.6
34912,277,441,2023-08-04 10:05:00,2023-08-04 10:43:00,20.26,151.95
34913,443,499,2023-03-19 17:39:00,2023-03-19 19:06:00,44.31,332.33
34914,861,311,2023-11-08 20:26:00,2023-11-08 21:12:00,44.77,335.78
34915,918,269,2023-08-01 23:24:00,2023-08-02 00:30:00,47.69,357.67
34916,935,466,2023-12-06 08:17:00,2023-12-06 09:32:00,23.2,174.0
34917,968,353,2023-07-23 03:17:00,2023-07-23 04:14:00,28.79,215.92
34918,901,58,2023-11-30 06:43:00,2023-11-30 08:01:00,25.8,193.5
34919,302,114,2023-08-02 17:19:00,2023-08-02 18:29:00,24.63,184.72
34920,523,81,2023-04-28 10:52:00,2023-04-28 12:03:00,42.98,322.35
34921,832,461,2023-02-23 12:16:00,2023-02-23 13:00:00,26.33,197.47
34922,129,437,2023-12-16 23:36:00,2023-12-17 00:44:00,17.77,133.28
34923,449,100,2023-02-08 02:45:00,2023-02-08 04:08:00,42.91,321.82
34924,473,246,2023-02-10 05:25:00,2023-02-10 06:31:00,25.84,193.8
34925,618,135,2023-10-18 16:41:00,2023-10-18 17:34:00,25.8,193.5
34926,426,156,2023-04-28 04:45:00,2023-04-28 05:46:00,47.21,354.07
34927,22,300,2023-05-22 18:18:00,2023-05-22 19:32:00,23.37,175.28
34928,574,31,2023-04-09 06:06:00,2023-04-09 07:24:00,16.98,127.35
34929,892,40,2023-08-07 01:46:00,2023-08-07 03:12:00,46.88,351.6
34930,772,38,2023-02-11 00:41:00,2023-02-11 01:24:00,15.71,117.83
34931,987,464,2023-10-19 14:55:00,2023-10-19 15:26:00,27.33,204.97
34932,668,144,2023-04-08 18:54:00,2023-04-08 19:30:00,31.15,233.62
34933,735,414,2023-05-11 22:02:00,2023-05-11 22:34:00,12.98,97.35
34934,31,418,2023-09-08 13:53:00,2023-09-08 15:21:00,46.78,350.85
34935,531,303,2023-02-12 16:38:00,2023-02-12 18:01:00,40.74,305.55
34936,541,185,2023-09-08 19:46:00,2023-09-08 20:45:00,20.06,150.45
34937,154,486,2023-11-13 21:04:00,2023-11-13 21:58:00,32.43,243.22
34938,541,124,2023-07-26 07:17:00,2023-07-26 08:30:00,36.18,271.35
34939,191,62,2023-08-03 07:36:00,2023-08-03 08:59:00,19.86,148.95
34940,130,475,2023-08-09 18:12:00,2023-08-09 18:45:00,33.12,248.4
34941,62,124,2023-10-30 22:53:00,2023-10-30 23:47:00,20.56,154.2
34942,698,285,2023-09-04 02:38:00,2023-09-04 04:00:00,25.36,190.2
34943,998,469,2023-01-26 23:16:00,2023-01-27 00:30:00,33.93,254.47
34944,730,405,2023-05-08 08:12:00,2023-05-08 09:25:00,34.45,258.38
34945,2,229,2023-03-21 01:06:00,2023-03-21 02:01:00,30.68,230.1
34946,282,386,2023-08-30 04:42:00,2023-08-30 05:21:00,14.69,110.17
34947,258,200,2023-05-02 00:49:00,2023-05-02 02:09:00,34.67,260.03
34948,738,495,2023-02-01 07:24:00,2023-02-01 08:45:00,45.66,342.45
34949,398,201,2023-06-11 09:42:00,2023-06-11 10:35:00,37.44,280.8
34950,95,399,2023-06-23 17:56:00,2023-06-23 19:26:00,26.15,196.12
34951,450,131,2024-01-01 18:41:00,2024-01-01 19:43:00,46.78,350.85
34952,2,165,2023-03-12 04:00:00,2023-03-12 04:57:00,35.53,266.48
34953,556,253,2023-03-14 18:29:00,2023-03-14 19:07:00,16.57,124.28
34954,468,402,2023-07-01 06:59:00,2023-07-01 07:43:00,34.07,255.53
34955,313,175,2023-11-27 22:58:00,2023-11-27 23:44:00,10.32,77.4
34956,78,141,2023-05-31 09:20:00,2023-05-31 10:25:00,12.01,90.08
34957,243,296,2023-02-26 17:47:00,2023-02-26 18:58:00,23.29,174.67
34958,477,201,2023-04-28 03:54:00,2023-04-28 04:48:00,13.66,102.45
34959,366,66,2023-10-16 03:12:00,2023-10-16 03:47:00,38.38,287.85
34960,49,486,2023-09-28 22:43:00,2023-09-29 00:07:00,18.74,140.55
34961,803,272,2023-10-31 06:54:00,2023-10-31 08:16:00,37.25,279.38
34962,167,144,2023-08-23 03:53:00,2023-08-23 04:56:00,17.27,129.53
34963,477,143,2023-02-28 11:19:00,2023-02-28 12:46:00,20.8,156.0
34964,571,105,2023-06-03 09:23:00,2023-06-03 09:58:00,43.02,322.65
34965,773,487,2023-08-12 21:53:00,2023-08-12 23:22:00,42.26,316.95
34966,837,27,2023-01-10 06:02:00,2023-01-10 06:58:00,16.25,121.88
34967,387,339,2023-09-19 14:25:00,2023-09-19 15:54:00,15.18,113.85
34968,702,376,2023-07-01 07:31:00,2023-07-01 08:18:00,20.03,150.23
34969,167,400,2023-12-31 04:14:00,2023-12-31 05:43:00,34.6,259.5
34970,280,443,2023-01-17 14:25:00,2023-01-17 15:30:00,11.03,82.72
34971,504,91,2023-12-23 00:34:00,2023-12-23 01:21:00,12.79,95.92
34972,430,302,2023-07-02 22:14:00,2023-07-02 23:30:00,29.15,218.62
34973,733,292,2023-02-06 15:15:00,2023-02-06 16:11:00,33.52,251.4
34974,233,23,2023-04-19 11:45:00,2023-04-19 12:56:00,31.09,233.18
34975,514,158,2023-07-04 09:48:00,2023-07-04 10:25:00,18.44,138.3
34976,868,257,2023-06-05 17:50:00,2023-06-05 19:01:00,30.74,230.55
34977,431,152,2023-12-13 07:15:00,2023-12-13 08:17:00,19.43,145.72
34978,477,382,2023-03-15 00:53:00,2023-03-15 02:09:00,26.74,200.55
34979,924,197,2023-11-15 22:50:00,2023-11-15 23:48:00,41.3,309.75
34980,947,13,2023-01-31 15:03:00,2023-01-31 15:52:00,16.18,121.35
34981,233,306,2023-10-16 02:27:00,2023-10-16 03:16:00,35.62,267.15
34982,13,272,2023-02-09 03:07:00,2023-02-09 03:54:00,47.07,353.02
34983,880,202,2023-09-25 10:34:00,2023-09-25 11:29:00,25.5,191.25
34984,6,31,2023-06-11 05:10:00,2023-06-11 05:45:00,18.17,136.28
34985,918,137,2023-08-04 17:29:00,2023-08-04 18:50:00,48.84,366.3
34986,868,337,2023-07-30 02:46:00,2023-07-30 03:48:00,29.01,217.58
34987,190,462,2023-08-27 22:56:00,2023-08-27 23:53:00,20.73,155.47
34988,154,89,2023-03-24 21:30:00,2023-03-24 22:51:00,11.98,89.85
34989,42,198,2023-01-04 07:55:00,2023-01-04 08:37:00,31.09,233.18
34990,138,414,2023-11-13 14:31:00,2023-11-13 15:05:00,29.67,222.53
34991,126,154,2023-06-25 18:20:00,2023-06-25 19:36:00,16.07,120.53
34992,927,46,2023-06-28 13:03:00,2023-06-28 13:50:00,28.97,217.27
34993,569,343,2023-01-03 04:26:00,2023-01-03 05:03:00,22.25,166.88
34994,528,126,2023-04-09 00:26:00,2023-04-09 01:29:00,47.76,358.2
34995,499,67,2023-11-13 07:02:00,2023-11-13 07:43:00,25.67,192.53
34996,82,92,2023-10-20 06:27:00,2023-10-20 07:55:00,21.08,158.1
34997,818,447,2023-08-17 11:00:00,2023-08-17 11:41:00,24.59,184.43
34998,366,389,2023-04-01 18:57:00,2023-04-01 19:51:00,15.7,117.75
34999,619,381,2023-03-15 21:23:00,2023-03-15 22:02:00,27.56,206.7
35000,770,403,2023-08-13 08:38:00,2023-08-13 10:02:00,19.94,149.55
35001,381,174,2023-02-19 08:54:00,2023-02-19 10:24:00,26.11,195.82
35002,427,78,2023-12-02 00:08:00,2023-12-02 01:35:00,48.93,366.98
35003,42,118,2023-02-12 12:25:00,2023-02-12 12:58:00,28.85,216.38
35004,211,398,2023-09-08 23:25:00,2023-09-09 00:55:00,35.66,267.45
35005,381,6,2023-10-06 13:45:00,2023-10-06 15:03:00,46.68,350.1
35006,237,430,2023-07-27 16:27:00,2023-07-27 17:07:00,31.4,235.5
35007,593,64,2023-07-09 13:58:00,2023-07-09 14:32:00,37.21,279.07
35008,221,315,2023-12-24 08:41:00,2023-12-24 09:45:00,44.17,331.28
35009,64,269,2023-07-20 15:40:00,2023-07-20 16:59:00,37.92,284.4
35010,588,424,2023-10-10 00:39:00,2023-10-10 01:57:00,37.52,281.4
35011,463,459,2023-07-10 19:09:00,2023-07-10 20:36:00,17.85,133.88
35012,452,206,2023-03-12 11:23:00,2023-03-12 12:49:00,19.68,147.6
35013,520,34,2023-03-29 09:17:00,2023-03-29 09:59:00,19.33,144.97
35014,127,356,2023-05-10 01:25:00,2023-05-10 02:27:00,34.7,260.25
35015,871,477,2023-11-19 01:08:00,2023-11-19 01:48:00,24.5,183.75
35016,906,343,2023-04-08 20:29:00,2023-04-08 21:10:00,27.82,208.65
35017,621,206,2023-11-20 21:11:00,2023-11-20 22:08:00,48.82,366.15
35018,515,485,2023-06-04 06:13:00,2023-06-04 06:59:00,13.95,104.62
35019,316,394,2023-10-20 18:39:00,2023-10-20 20:02:00,48.93,366.98
35020,294,258,2023-12-13 12:50:00,2023-12-13 13:40:00,25.85,193.88
35021,625,212,2023-02-13 13:24:00,2023-02-13 13:54:00,22.52,168.9
35022,700,453,2023-03-01 23:46:00,2023-03-02 01:09:00,17.45,130.88
35023,231,300,2023-10-26 13:31:00,2023-10-26 14:29:00,37.83,283.72
35024,145,197,2023-03-01 12:40:00,2023-03-01 14:09:00,42.15,316.12
35025,868,92,2023-10-18 11:54:00,2023-10-18 12:51:00,14.76,110.7
35026,399,248,2023-12-04 12:28:00,2023-12-04 13:40:00,36.01,270.07
35027,24,54,2024-01-01 01:32:00,2024-01-01 02:14:00,37.28,279.6
35028,535,389,2023-08-03 02:46:00,2023-08-03 03:27:00,48.81,366.08
35029,263,73,2023-07-21 16:03:00,2023-07-21 17:06:00,39.37,295.27
35030,905,293,2023-03-03 04:32:00,2023-03-03 06:01:00,10.29,77.17
35031,222,485,2023-09-20 17:02:00,2023-09-20 17:36:00,46.24,346.8
35032,333,89,2023-01-25 18:20:00,2023-01-25 19:04:00,24.21,181.58
35033,361,143,2023-07-26 11:46:00,2023-07-26 13:04:00,27.04,202.8
35034,528,95,2023-11-24 12:05:00,2023-11-24 13:35:00,24.22,181.65
35035,869,462,2023-07-20 08:03:00,2023-07-20 09:18:00,21.42,160.65
35036,711,324,2023-09-16 02:52:00,2023-09-16 04:12:00,34.3,257.25
35037,760,88,2023-08-05 21:49:00,2023-08-05 22:20:00,15.54,116.55
35038,889,362,2023-09-05 14:32:00,2023-09-05 15:48:00,28.34,212.55
35039,283,240,2023-10-26 08:08:00,2023-10-26 08:44:00,27.03,202.73
35040,106,5,2023-09-04 20:27:00,2023-09-04 21:51:00,38.61,289.57
35041,102,428,2023-03-02 04:07:00,2023-03-02 04:50:00,11.27,84.52
35042,738,244,2023-03-19 16:53:00,2023-03-19 18:12:00,44.94,337.05
35043,238,494,2023-04-15 06:29:00,2023-04-15 07:16:00,19.13,143.47
35044,670,224,2023-08-11 08:56:00,2023-08-11 09:51:00,32.21,241.58
35045,799,110,2023-09-14 08:11:00,2023-09-14 09:21:00,44.31,332.33
35046,742,25,2023-08-23 21:32:00,2023-08-23 22:59:00,25.19,188.93
35047,604,380,2023-12-10 18:23:00,2023-12-10 19:48:00,25.71,192.83
35048,670,304,2023-11-17 04:07:00,2023-11-17 05:14:00,45.48,341.1
35049,935,403,2023-05-09 11:43:00,2023-05-09 12:58:00,36.62,274.65
35050,225,64,2023-02-14 18:25:00,2023-02-14 18:56:00,17.71,132.83
35051,383,409,2023-04-27 19:40:00,2023-04-27 20:32:00,25.79,193.42
35052,149,363,2023-04-22 08:30:00,2023-04-22 09:09:00,43.97,329.77
35053,266,219,2023-03-03 12:33:00,2023-03-03 13:19:00,17.2,129.0
35054,363,178,2023-01-30 03:31:00,2023-01-30 04:35:00,32.96,247.2
35055,892,477,2023-10-10 06:21:00,2023-10-10 06:56:00,17.86,133.95
35056,837,250,2023-12-16 07:23:00,2023-12-16 08:26:00,40.79,305.93
35057,58,17,2023-04-19 21:22:00,2023-04-19 22:45:00,37.27,279.53
35058,51,16,2023-03-21 17:05:00,2023-03-21 17:56:00,39.13,293.48
35059,777,13,2023-07-22 16:39:00,2023-07-22 18:03:00,34.05,255.37
35060,281,197,2023-02-16 20:01:00,2023-02-16 21:08:00,29.89,224.18
35061,436,321,2023-10-13 19:09:00,2023-10-13 20:02:00,31.16,233.7
35062,676,323,2023-03-20 18:39:00,2023-03-20 20:09:00,44.76,335.7
35063,377,434,2023-06-26 10:15:00,2023-06-26 11:31:00,44.8,336.0
35064,651,61,2023-08-17 18:55:00,2023-08-17 20:15:00,21.64,162.3
35065,478,124,2023-01-04 01:33:00,2023-01-04 02:17:00,47.68,357.6
35066,243,9,2023-05-31 04:02:00,2023-05-31 05:11:00,16.59,124.42
35067,291,311,2023-07-31 07:30:00,2023-07-31 08:20:00,37.93,284.48
35068,472,402,2023-05-18 14:26:00,2023-05-18 15:25:00,16.94,127.05
35069,486,362,2023-08-29 08:44:00,2023-08-29 09:44:00,45.37,340.27
35070,998,193,2023-03-23 16:19:00,2023-03-23 17:29:00,23.28,174.6
35071,691,113,2023-07-19 11:00:00,2023-07-19 11:33:00,18.5,138.75
35072,909,127,2023-07-04 15:50:00,2023-07-04 17:18:00,33.65,252.38
35073,351,205,2023-10-04 21:59:00,2023-10-04 23:28:00,43.51,326.32
35074,738,206,2023-03-14 08:53:00,2023-03-14 10:19:00,23.1,173.25
35075,45,127,2023-05-07 08:47:00,2023-05-07 09:45:00,23.47,176.02
35076,367,363,2023-01-21 01:00:00,2023-01-21 02:27:00,26.24,196.8
35077,547,499,2023-02-13 18:54:00,2023-02-13 19:51:00,36.91,276.82
35078,3,54,2023-07-14 13:31:00,2023-07-14 14:27:00,44.55,334.12
35079,13,140,2023-03-12 12:28:00,2023-03-12 13:56:00,36.45,273.38
35080,816,125,2023-11-05 15:33:00,2023-11-05 16:07:00,25.22,189.15
35081,352,80,2023-04-03 23:20:00,2023-04-04 00:30:00,26.36,197.7
35082,658,231,2023-04-27 14:31:00,2023-04-27 15:46:00,16.48,123.6
35083,116,114,2023-10-16 13:10:00,2023-10-16 13:51:00,11.8,88.5
35084,176,458,2023-12-25 22:46:00,2023-12-25 23:27:00,43.16,323.7
35085,899,185,2023-05-17 01:29:00,2023-05-17 02:24:00,31.11,233.32
35086,513,431,2023-07-01 22:49:00,2023-07-01 23:56:00,15.79,118.42
35087,894,497,2023-02-22 10:43:00,2023-02-22 11:53:00,30.91,231.82
35088,835,120,2023-02-16 08:28:00,2023-02-16 09:37:00,21.41,160.57
35089,315,18,2023-09-22 09:38:00,2023-09-22 10:41:00,10.94,82.05
35090,403,48,2023-03-12 15:19:00,2023-03-12 16:42:00,37.52,281.4
35091,1,252,2023-10-20 18:46:00,2023-10-20 19:22:00,26.1,195.75
35092,261,498,2023-06-26 09:03:00,2023-06-26 09:52:00,33.82,253.65
35093,939,115,2023-09-16 11:15:00,2023-09-16 12:11:00,17.98,134.85
35094,207,39,2023-11-22 15:33:00,2023-11-22 16:10:00,35.51,266.32
35095,57,183,2023-02-07 12:18:00,2023-02-07 13:11:00,40.97,307.27
35096,774,457,2023-05-04 16:44:00,2023-05-04 18:13:00,26.95,202.12
35097,673,74,2023-01-21 01:44:00,2023-01-21 02:26:00,43.1,323.25
35098,270,168,2023-11-02 08:33:00,2023-11-02 09:11:00,45.14,338.55
35099,4,477,2023-01-25 00:39:00,2023-01-25 01:51:00,13.57,101.78
35100,314,148,2023-04-17 02:05:00,2023-04-17 02:45:00,34.94,262.05
35101,848,127,2023-12-26 19:12:00,2023-12-26 20:05:00,24.22,181.65
35102,38,138,2023-04-21 17:46:00,2023-04-21 18:37:00,10.96,82.2
35103,338,304,2023-04-28 16:55:00,2023-04-28 17:42:00,19.33,144.97
35104,780,280,2023-09-20 07:44:00,2023-09-20 08:38:00,43.15,323.62
35105,783,364,2023-10-27 05:20:00,2023-10-27 06:21:00,39.17,293.78
35106,434,40,2023-07-14 11:37:00,2023-07-14 12:24:00,35.87,269.02
35107,787,11,2023-07-29 13:11:00,2023-07-29 14:27:00,47.87,359.02
35108,300,492,2023-06-13 05:41:00,2023-06-13 06:50:00,38.41,288.07
35109,703,90,2023-07-29 01:48:00,2023-07-29 02:30:00,33.95,254.63
35110,388,164,2023-10-17 18:57:00,2023-10-17 19:34:00,22.38,167.85
35111,296,470,2023-05-31 15:15:00,2023-05-31 16:44:00,25.65,192.38
35112,67,328,2023-01-07 16:32:00,2023-01-07 17:02:00,37.88,284.1
35113,413,49,2023-09-19 04:30:00,2023-09-19 05:30:00,16.04,120.3
35114,120,60,2023-01-29 15:13:00,2023-01-29 16:22:00,29.33,219.97
35115,707,500,2023-06-12 23:07:00,2023-06-12 23:57:00,21.57,161.78
35116,564,243,2023-09-17 16:58:00,2023-09-17 17:51:00,11.45,85.88
